"date";"txHash";"txNoteUser";"fromAddress";"fromTagsUser";"fromNoteUser";"fromTags";"toAddress";"toTagsUser";"toNoteUser";"toTags";"tokenName";"tokenAddress";"tokenSymbol";"value";"usdPrice"
"2022-12-07 10:04:59";"0x670de6525a2225c68e39e233b65da05c4c1b173ebf76350cb5cf2437b5cc10f9";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"0xda25c599c03ae85ae3bc574e20671b2fd8a1f431";"";"";"";"Tether USD";"0xdac17f958d2ee523a2206206994597c13d831ec7";"USDT";"59142,812936";"1,0000818805178"
"2022-12-07 10:03:59";"0x565e96d08ad2896894df2d8426e9050b6a324c10934091291c40f60630af278a";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"0xda25c599c03ae85ae3bc574e20671b2fd8a1f431";"";"";"";"Dai";"0x6b175474e89094c44da98b954eedeac495271d0f";"DAI";"13986,018016870000000000";"0,99966823505533"
"2022-12-07 10:02:59";"0x68f96cce1ad415f46ff75835877c87e2c17f8dfad60f1104d432424533a331bb";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"0xda25c599c03ae85ae3bc574e20671b2fd8a1f431";"";"";"";"Binance USD";"0x4fabb145d64652a948d72533023f6e7a623c7c53";"BUSD";"8138,646246880000000000";"1,000032592838"
"2022-12-07 09:56:59";"0xfce85f7c9f1a8195ce21ca53bed0d4cbd3c447aea89bf1d192bf0e6b67569b44";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"0xda25c599c03ae85ae3bc574e20671b2fd8a1f431";"";"";"";"USD Coin";"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48";"USDC";"2016,597805";"1,0000703597259"
"2022-12-07 04:35:59";"0xdf0cc32035ee1666457583def511c3f45edd08d2ec61fb3616c397031f86f6b9";"";"0x5041ed759dd4afc3a72b8192c143f72f4724081a";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"Tether USD";"0xdac17f958d2ee523a2206206994597c13d831ec7";"USDT";"50003,100000";"1,0000515365829"
"2022-12-06 08:10:59";"0x94cf4faf84bd8d673f5f75b4c0619ee0b536083f0e084e5b878a476442bcb9a0";"";"0xd6e5f4eb7c8636ca666f1c4fe8bc591d3dbcce7e";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"USD Coin";"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48";"USDC";"1187,810000";"1,0000552778203"
"2022-12-01 11:58:47";"0x1ae6b0cb2c9ed8b78650230f0ff9a1173049969cca41e13f609fa632c2086f2d";"";"0xb02a772de108012d98cd639a6fafa5c3e86843ea";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"Ethereum";"0x0000000000000000000000000000000000000000";"ETH";"0,010932124048379";"1282,49"
"2022-11-29 18:07:47";"0x2fc95e5da41731cd3f3484853c23e65e2cd3f59d1589895c665b8fb8fc50eda3";"";"0x4983295d3bb6a330571fb1171256ddb5fa0a44eb";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"Tether USD";"0xdac17f958d2ee523a2206206994597c13d831ec7";"USDT";"702,457665";"0,99973583689274"
"2022-11-27 03:06:23";"0xe0204dcaee1082df03d8f6766ff67e5ce7831dc97034a7ee90ca0d2200bf0091";"";"0x7951c7ef839e26f63da87a42c9a87986507f1c07";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"@ daiBounty.com";"0x6545b409acdd7e1be14c835b5c3b826c5d312d02";"845$ Visit daiBounty.com to claim";"9";""
"2022-11-27 03:04:23";"0x9911380410f6b53f3e8342979fc6a4c6e907eb17b719c6f68fc09d010726b01c";"";"0x7951c7ef839e26f63da87a42c9a87986507f1c07";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"@ daiBounty.com";"0x6545b409acdd7e1be14c835b5c3b826c5d312d02";"845$ Visit daiBounty.com to claim";"9";""
"2022-11-25 02:48:59";"0xa09cce55e05e835816c3da11b17061d362e5739343ac1261f6083c28a359553c";"";"0x23c18173d12c28921fcfbebe8640c0531e48300d";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"Tether USD";"0xdac17f958d2ee523a2206206994597c13d831ec7";"USDT";"545,000000";"0,99948615214539"
"2022-11-24 15:50:59";"0x319f4a6154aa3c04ff3b09f2e70018cf58d9653d34e4aec7ada22613fd62924e";"";"0xdac17f958d2ee523a2206206994597c13d831ec7";"";"";"Stablecoins";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"$ USTBonus.com";"0x7a6b87d7a874fce4c2d923b09c0e09e4936bcf57";"$ Visit USTBonus.com to claim";"7000";""
"2022-11-17 11:14:23";"0xb43afc3cc75fc0daf472975149809623f40cd819312fcd0c94352ef81ec22716";"";"0xd551234ae421e3bcba99a0da6d736074f22192ff";"";"";"Binance|Exchange";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"$ BUSDBonus.com";"0xab382babca94392736915278f30b181b4e51bd53";"$ BUSDBonus.com";"7000";""
"2022-11-16 16:19:47";"0x80e48665032a8576163211a235e97e9526c0cdf0b2b6daa3bf5bfdea18aa76a2";"";"0xfd675c31f61c34290b509b781f72b0e9b8f9bca5";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"USD Coin";"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48";"USDC";"828,787805";"0,99996269713487"
"2022-11-15 05:05:23";"0x8641e54d7074caa74e729490e1f3a5f99077adb4e88226ec15e1aefd561088df";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"0x9680eb0a1eca7a81abaa0e923decb3c0b4fa0e2a";"";"";"";"USD Coin";"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48";"USDC";"61921,564376";"1,0002572895613"
"2022-11-12 10:16:47";"0xd18726d06ad442676a62114cd0461e70bde47df1b2669886694fb4abccde0cce";"";"0x4e6b737c14be8a562db6eb562c0cbd20bbe260e8";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"USD Coin";"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48";"USDC";"544,511362";"1,0003399315121"
"2022-11-12 08:14:47";"0xdf269ba2bab67e3c262954c448b72ea2b47430c00b32334ee5fbcaaec4635187";"";"0x4be376a2e5b30e1b205a8ea7436c5bb242836fc9";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"USD Coin";"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48";"USDC";"2080,000000";"1,0004545835528"
"2022-11-11 13:01:47";"0x331670bdbfde22773466e66b08b0ac36957d7fb7848f40c79e324d16c342ba83";"";"0x4a28cff9175080497172f76e3d05954d6f9ac6ad";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"Ethereum";"0x0000000000000000000000000000000000000000";"ETH";"1,9421503700215";"1284,51"
"2022-11-11 12:16:35";"0x0ffb48a4433ee9039cb358f96c9135ee55b9b20471745cdcfbab47ed9a532531";"";"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48";"";"";"Stablecoins";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"$ USDCGift.com";"0x68ca006db91312cd60a2238ce775be5f9f738bba";"$ USDCGift.com &lt;- Visit to claim bonus";"7000";""
"2022-11-11 10:49:35";"0x051ffcc91f7f692251d3e8c1d54bbac5fb3b0dbdc1c4b863188d5c1307b910c4";"";"0x55748863a2cc41eb9d0952c321babd0e04ff2329";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"Tether USD";"0xdac17f958d2ee523a2206206994597c13d831ec7";"USDT";"500,000000";"0,99825251312444"
"2022-11-11 00:36:59";"0x124b42c245cae10357c636f4e1c692583c2a3775fe94ee6c91a9d7b152107ffb";"";"0x43e55377974893b4adc8e99540a91d370c1c7513";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"Tether USD";"0xdac17f958d2ee523a2206206994597c13d831ec7";"USDT";"1581,616500";"0,99774826558939"
"2022-11-10 14:08:59";"0xfb6c5bd8afcd66a0f2db7173ec2f37914fcf632ee21a5c33bb8213ef8fb94e10";"";"0x8dc5567f3fd0e3d6dbb9ace961bbba4c493e9d8a";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"Ethereum";"0x0000000000000000000000000000000000000000";"ETH";"9,9970072940847";"1285,6"
"2022-11-10 14:02:11";"0x2334bcd0932f072e5e73a9386dbf9b23107dc4ea97027a450f822ac2631f8d22";"";"0xc88b8ccbceb2361a89452a2de02b48a8de5a8779";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"Ethereum";"0x0000000000000000000000000000000000000000";"ETH";"0,042694628753222";"1291,3"
"2022-11-10 12:54:47";"0x570812ad00f310be72888a679f369afa656d1837b069f015cd75a1fe439cac7e";"";"0x978857098535161e863b9d5fa955f5d9f20345a7";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"USD Coin";"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48";"USDC";"4992,788096";"1,0070818132191"
"2022-11-10 09:26:47";"0x97487898a5c729fa98ba8ffd71372bcd78a2ee23971132246ae5dfd3f1aa03e6";"";"0xfba23ac94301b5417614edcac5b31bcaf331e6d7";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"Ethereum";"0x0000000000000000000000000000000000000000";"ETH";"0,17466750440106";"1209,26"
"2022-11-10 09:06:47";"0x45c850377f19fd6e0fab88ada584b9740b709c7c2140b83912467ddbff8da02c";"";"0x89f2a3423d14bc7956c3bf32069564b2e5896d7c";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"Tether USD";"0xdac17f958d2ee523a2206206994597c13d831ec7";"USDT";"806,400000";"0,99698346623097"
"2022-11-10 06:16:47";"0x90223d5d90942fba43cfe3c461f618f2c328c77a9f5841e08b7ec526b39145c0";"";"0x9e6fc7972eabfa494809a41652aaec743ca1589b";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"USD Coin";"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48";"USDC";"4440,937395";"1,0010604766098"
"2022-11-10 00:50:59";"0x7fe7fa3d869f4976683e3e4e5c75f71355480297fbe3ff6c4890c482ae38c357";"";"0x315c38b51209d92b8ea6f3ab0b0c72cb47444ba9";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"Tether USD";"0xdac17f958d2ee523a2206206994597c13d831ec7";"USDT";"990,000000";"0,99825831234345"
"2022-11-09 12:16:47";"0x0ab2989434152d34da9f3f55bfd10d3be4cd1ed1385da7000071eea31f267321";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"0x901532f40941962be4525497376e40513e0e8d16";"";"";"";"USD Coin";"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48";"USDC";"150000,000000";"1,0007171014434"
"2022-11-09 11:11:59";"0x969a88717da8e798407b6dd8feaab62e84f9c91c6b898751ce817f196818bf53";"";"0x98cced12f1a20599770479f7a9bde05f84e39619";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"USD Coin";"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48";"USDC";"5183,495296";"0,99999919372556"
"2022-11-09 11:06:59";"0xaee64ecb06a1cb12ee6e39aa8eb0ee81514ee902c7c7b1c64e11b007048bd278";"";"0x98cced12f1a20599770479f7a9bde05f84e39619";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"Ethereum";"0x0000000000000000000000000000000000000000";"ETH";"1,9262358721445";"1194,62"
"2022-11-09 11:03:59";"0x9ef9bb2d8f4fd60edf3cb4e7b9236dccaf6aa6414027b8d4d08bd0868983be5e";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"0x901532f40941962be4525497376e40513e0e8d16";"";"";"";"USD Coin";"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48";"USDC";"10000,000000";"1,0001111942295"
"2022-11-09 11:01:47";"0x4f0e5548349732ce2fd4bf5039d395630a7bfe0ed0c89f49f5451dfb0e28c2bb";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"0x5167872007990f885bef62597c2fada9badbf07c";"";"";"";"USD Coin";"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48";"USDC";"140000,000000";"1,0000977692817"
"2022-11-09 07:09:47";"0xd546aa2a803676fc0fce706ba7748318a96ff4e1578a0714a2dd512c6755975e";"";"0x496f79f20938d5882a8bfd93c8323746d74e9b09";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"Ethereum";"0x0000000000000000000000000000000000000000";"ETH";"0,011500388970257";"1297,71"
"2022-11-09 02:44:47";"0x8688527c36bdd243ac20ef9eeea727509ac6b52cc8723bf26b3b620eab7e23ac";"";"0xfb0a313c7dd232d34f3051faab96342251cffd53";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"Dai";"0x6b175474e89094c44da98b954eedeac495271d0f";"DAI";"2722,083984150000000000";"0,99974765140055"
"2022-11-08 10:08:47";"0x07f27f025a07bc81e4ee1108262b3699b06e816b7471be2a173780ff05d100a9";"";"0xbb97abfc1d4ef54ea41d041c7241708df0630d95";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"USD Coin";"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48";"USDC";"4921,294701";"1,0000214262829"
"2022-11-08 09:43:47";"0x03673db2d8f04558b16b7652f522c4d0c8570e4001c9a413fb304ed85cd67448";"";"0x1cf30e872410bf34c264e1dad103a2321518d845";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"Binance USD";"0x4fabb145d64652a948d72533023f6e7a623c7c53";"BUSD";"8138,646246880000000000";"0,99973231501107"
"2022-11-08 08:20:35";"0xcc44425631747142946a65d1419dcf6ae76157450a3a55a683842f0828806b65";"";"0x6174cc644f260c977560d401788105efb0780cc9";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"USD Coin";"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48";"USDC";"1000,000000";"1,0000611288741"
"2022-11-08 05:07:11";"0xef483f8bbfef357fcb8694821b5bbfb6ee9f40fff3d005ab78d5d53feacd22e9";"";"0xc14ae925a68a0462460bd185a8b5015a790d7dcd";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"USD Coin";"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48";"USDC";"1889,303988";"0,99989723746698"
"2022-11-08 04:54:47";"0xef60da319668de4de40a0ccab946a5f073480523c89a46a3e36a8c7f4d6337c4";"";"0x6f920c8a6b3e0d9bbcf717c5a86d45ad07855100";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"USD Coin";"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48";"USDC";"1000,000000";"0,99982487325324"
"2022-11-08 02:24:59";"0x01ffe2408fcd550289901b034b3dc38e99d5755ff91bda535d2adea62a051499";"";"0x4092773865752d054c8882a471a2611490b89fef";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"Ethereum";"0x0000000000000000000000000000000000000000";"ETH";"5,3204846919002";"1573,25"
"2022-11-08 02:18:47";"0x9b1c3db18e0538d9c865b59730c5adb758b5e2b2d9de15e2cc8f500ed5ae490f";"";"0x4092773865752d054c8882a471a2611490b89fef";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"Ethereum";"0x0000000000000000000000000000000000000000";"ETH";"0,098888027522264";"1571,18"
"2022-11-07 19:38:47";"0xe0f38575311878fe39dfbd72668bbf7936c023fbbc7fe080dbf4747c2ffe3785";"";"0x1de667601b56f45b7ef84d0959f70e565bc0afe7";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"USD Coin";"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48";"USDC";"10001,000000";"1,0000624165571"
"2022-11-07 19:30:47";"0x02309c2568974cde032f88e99d542669955c398ed3647551a2524cd7b7494d7f";"";"0x1de667601b56f45b7ef84d0959f70e565bc0afe7";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"USD Coin";"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48";"USDC";"35396,509000";"1,000122191746"
"2022-11-07 18:29:47";"0xa8ac21d07bfdc10f41e25aa3c52267e2d513a96ac76b310c97965448f53abd7d";"";"0x71daf05498a8695918d6fb70f8fc0dca25fb1cdd";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"USD Coin";"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48";"USDC";"77629,360504";"1,0000944421897"
"2022-11-07 17:50:59";"0x2204c6bf6c38a3045706d124f0ef36d03f980847d1f40a65dc1eb301ff573f3d";"";"0x71daf05498a8695918d6fb70f8fc0dca25fb1cdd";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"USD Coin";"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48";"USDC";"4646,431802";"1,0000188077037"
"2022-11-07 17:46:47";"0xc2462af0e47f7114d06c78114aabadf14f7224ec6b790a1309b0f2d221c0b3fb";"";"0xd39a1421944138ac156fcf1e2f07c4435fd0e2e0";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"USD Coin";"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48";"USDC";"20180,003613";"1,0000399650292"
"2022-11-07 16:31:47";"0x703aa118c5c2fd81585daab58657b520ebcc04cccc784d22f4a6a9418546f0f7";"";"0xfe22e16417e4f44507eb6eccd68c7422e7c375c9";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"USD Coin";"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48";"USDC";"12058,402332";"1,0000875215195"
"2022-11-07 16:06:59";"0x13bfb022f2148937d302d759d6b69db033ed29239e0c5a36467045eaf65615e3";"";"0x15c4e324e9dbd8d019916c36b7cd974abfcd5195";"";"";"";"0x5425a0f2633b60b9f2400d82ed6596b5a4b41523";"";"";"";"Ethereum";"0x0000000000000000000000000000000000000000";"ETH";"9,9980185244218";"1590,56"
